name	scientificName	price	imageUrl	categoryName	company	route
XATRAL XL 10 MG 30 F.C.TABS.	ALFUZOSIN	97.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/xatral-xl-10-mg-30-tablets-452287.jpg?v=1728194270	ANTIHYPERTENSIVE.SELECTIVE ALPHA 1 RECEPTOR BLOCKERS	SANOFI WINTHROP > RAMCO	ORAL.SOLID
XELODA 500 MG 120 TABS.	CAPECITABINE	6650.00	https://demov2.egypt.dawatech.com/web/image/product.template/240/image_1920	ANTINEOPLASTIC	SHANGHAI ROCHE PHARMACEUTICALS LTD > F.HOFFMAN LA ROCHE	ORAL.SOLID
XOLAMOL EYE DROPS 5 ML	DORZOLAMIDE+TIMOLOL	109.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/xolamol-eye-drops-5-ml-457002.jpg?v=1726904129	ANTIGLAUCOMA	JAMJOOM PHARMACEUTICALS	EYE
YOSTIRETIC 30 TAB.	AMILORIDE+HYDROCHLOROTHIAZIDE	12.00	https://demov2.egypt.dawatech.com/web/image/product.template/18273/image_1920	DIURETIC.COMBINED THIAZIDE WITH POTASSIUM-SPARING	AMOUN	ORAL.SOLID
ZANOGLIDE 2/30 MG 30 TAB.	GLIMEPIRIDE+PIOGLITAZONE	93.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/zanoglide-2-mg-30-mg-30-tablets-428347.jpg?v=1723909243	ANTI-DIABETIC.COMBINED SECRETAGOGUES+SENSITIZERS	EVA PHARMA	ORAL.SOLID
ZANOGLIDE 4/30 MG 30 TAB.	GLIMEPIRIDE+PIOGLITAZONE	102.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/zanoglide-4-mg-30-mg-30-tablets-346700.jpg?v=1687731888	ANTI-DIABETIC.COMBINED SECRETAGOGUES+SENSITIZERS	EVA PHARMA	ORAL.SOLID
ZATHROTRUE 500 MG 6 F.C. TABS.	AZITHROMYCIN	96.00	https://demov2.egypt.dawatech.com/web/image/product.template/12482/image_1920	ANTIBIOTIC.MACROLIDE	OCTOBER PHARMA	ORAL.SOLID
ZESTRIL 10 MG 10 TABS.	LISINOPRIL	43.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/zestril-10-mg-10-tablets-982552.jpg?v=1725999190	ANTI-HYPERTENSIVE.ACE	ASTRA ZENECA	ORAL.SOLID
ZESTRIL 20 MG 10 TABS.	LISINOPRIL	68.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/zestril-20-mg-10-tablets-500444.jpg?v=1715404611	ANTI-HYPERTENSIVE.ACE	ASTRA ZENECA	ORAL.SOLID
ZESTRIL 5 MG 10 TABS.	LISINOPRIL	27.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/zestril-5-mg-10-tablets-297451.jpg?v=1687731887	ANTI-HYPERTENSIVE.ACE	ASTRA ZENECA	ORAL.SOLID
ZETACOLEST 180 MG 30 F.C. TABS.	BEMPEDOIC ACID	432.00	https://demov2.egypt.dawatech.com/web/image/product.template/2133/image_1920	ANTIHYPERLIPIDEMIC	ZETA PHARM	ORAL.SOLID
ZISROCIN 500 MG 3 CAPS.	AZITHROMYCIN	71.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/zisrocin-500-mg-3-capsules-150903.jpg?v=1710451521	ANTIBIOTIC.MACROLIDE	EGYPHAR	ORAL.SOLID
ZITHOTRAC 500 MG 3 TABS.	AZITHROMYCIN	50.00	https://demov2.egypt.dawatech.com/web/image/product.template/14957/image_1920	ANTIBIOTIC.MACROLIDE	GYPTO PHARMA	ORAL.SOLID
ZITHROKAN 500 MG 3 CAPS.	AZITHROMYCIN	77.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/zithrokan-500-mg-3-capsules-748504.jpg?v=1715404760	ANTIBIOTIC.MACROLIDE	HIKMA PHARMA	ORAL.SOLID
ZITHROMAX 500 MG 3 F.C.TABS.	AZITHROMYCIN	160.00	https://demov2.egypt.dawatech.com/web/image/product.template/6854/image_1920	ANTIBIOTIC.MACROLIDE	PFIZER > PFIZER BIOPHARMACEUTICALS	ORAL.SOLID
ZOCOR 10 MG 7 F.C. TAB.	SIMVASTATIN	30.00	https://demov2.egypt.dawatech.com/web/image/product.template/16370/image_1920	ANTIHYPERLIPIDEMIC.STATINS	MERCK SHARP & DOHME > GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
ZOLIDOCYRL 200 MG 6 TABS.	TEDIZOLID PHOSPHATE	299.00	https://demov2.egypt.dawatech.com/web/image/product.template/5253/image_1920	ANTIBIOTIC.OXAZOLIDINONE	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
ZOLIFUTAL 500 MG 12 F.C. TABS.	NITAZOXANIDE	37.00	https://demov2.egypt.dawatech.com/web/image/product.template/15452/image_1920	ANTIHELMINTHIC	FUTURE PHARMACEUTICAL INDUSTRIES (FPI)	ORAL.SOLID
ZYLORIC 100 MG 30 TABS.	ALLOPURINOL	39.00	https://demov2.egypt.dawatech.com/web/image/product.template/16964/image_1920	ANTIGOUT.XANTHINE OXIDASE INHIBITOR	GLAXO SMITHKLINE > ASPEN PHARMA TRADING LIMITED	ORAL.SOLID
ZYLORIC 300 MG 30 TABS.	ALLOPURINOL	65.00	https://demov2.egypt.dawatech.com/web/image/product.template/15251/image_1920	ANTIGOUT.XANTHINE OXIDASE INHIBITOR	GLAXO SMITHKLINE > ASPEN PHARMA TRADING LIMITED	ORAL.SOLID
ZYPREXA VELOTAB 10 MG 28 ORODISPERDIBLE TABS.	OLANZAPINE	1001.00	https://demov2.egypt.dawatech.com/web/image/product.template/1020/image_1920	PSYCHIATRIC.ANTIPSYCHOTICS	CATALENT UK SWIDON ZYDIS LTD > ELI LILLY	ORAL.SOLID
ZYRTEC 0.1% SYRUP 100ML	CETIRIZINE	51.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/zyrtec-01-syrup-100-ml-979369.jpg?v=1687731891	ANTI-HISTAMINE.ANTI-ALLERGY	GLAXO SMITHKLINE	ORAL.LIQUID
ZYRTEC 10 MG 20 TAB.	CETIRIZINE	100.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/zyrtec-10-mg-20-tablets-382069.jpg?v=1687731891	ANTI-HISTAMINE.ANTI-ALLERGY	GLAXO SMITHKLINE	ORAL.SOLID
ZYRTEC 10MG/ML ORAL DROPS 10 ML	CETIRIZINE	43.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/zyrtec-1-oral-drops-10-ml-755312.jpg?v=1729294596	ANTI-HISTAMINE.ANTI-ALLERGY	GLAXO SMITHKLINE	ORAL.LIQUID
